,review_id,review_comment,review_likes,user_rating,date_posted,restaurant_id,user_id
623,6624,"a drive thru means you do not want to wait around for half an hour for your food, but somehow when we end up going here they make us wait and wait.",0,2.2,2021-09-04,1007,2028
624,6625,Pretty awesome place.,1,3.2,2022-06-11,1013,2087
625,6626,Ambience is perfect.,1,3.9,2021-12-15,1010,2050
626,6627,Best of luck to the rude and non-customer service focused new management.,0,1.6,2021-03-14,1008,2064
627,6628,Any grandmother can make a roasted chicken better than this one.,0,2.1,2022-08-31,1015,2011
628,6629,I asked multiple times for the wine list and after some time of being ignored I went to the hostess and got one myself.,0,1.2,2021-07-09,1013,2086
629,6630,"The staff is always super friendly and helpful, which is especially cool when you bring two small boys and a baby!",1,3.7,2021-06-06,1004,2023
630,6631,Four stars for the food & the guy in the blue shirt for his great vibe & still letting us in to eat !,1,4.2,2021-03-24,1002,2024
631,6632,The roast beef sandwich tasted really good!,1,4.9,2022-05-11,1003,2080
632,6633,"Same evening, him and I are both drastically sick.",0,1.8,2021-03-29,1009,2013
633,6634,High-quality chicken on the chicken Caesar salad.,1,3.2,2022-06-24,1008,2048
634,6635,Ordered burger rare came in we'll done.,0,2.5,2021-03-15,1015,2001
635,6636,We were promptly greeted and seated.,1,2.9,2022-09-03,1009,2059
636,6637,Tried to go here for lunch and it was a madhouse.,0,2.0,2021-01-10,1012,2042
637,6638,"I was proven dead wrong by this sushi bar, not only because the quality is great, but the service is fast and the food, impeccable.",1,3.2,2021-04-20,1009,2062
638,6639,"After waiting an hour and being seated, I was not in the greatest of moods.",0,1.0,2022-09-09,1001,2090
639,6640,This is a good joint.,1,4.8,2022-11-07,1014,2072
640,6641,The Macarons here are insanely good.,1,4.3,2021-06-07,1001,2099
641,6642,I'm not eating here!,0,2.0,2022-10-23,1015,2082
642,6643,"Our waiter was very attentive, friendly, and informative.",1,4.8,2022-01-05,1011,2020
643,6644,Maybe if they weren't cold they would have been somewhat edible.,0,2.0,2022-02-08,1006,2054
644,6645,This place has a lot of promise but fails to deliver.,0,2.1,2021-12-05,1002,2033
645,6646,Very bad Experience!,0,2.5,2021-04-16,1008,2073
646,6647,What a mistake.,0,2.0,2021-03-03,1014,2089
647,6648,Food was average at best.,0,1.5,2021-12-21,1013,2001
648,6649,Great food.,1,3.1,2021-01-28,1007,2053
649,6650,We won't be going back anytime soon!,0,1.3,2021-07-12,1010,2081
650,6651,Very Very Disappointed ordered the $35 Big Bay Plater.,0,1.1,2022-11-07,1013,2032
651,6652,Great place to relax and have an awesome burger and beer.,1,4.0,2022-06-02,1002,2045
652,6653,It is PERFECT for a sit-down family meal or get together with a few friends.,1,3.0,2022-02-10,1001,2045
653,6654,"Not much flavor to them, and very poorly constructed.",0,1.7,2021-06-30,1013,2031
654,6655,The patio seating was very comfortable.,1,4.9,2021-02-14,1006,2099
655,6656,The fried rice was dry as well.,0,1.2,2022-09-22,1004,2088
656,6657,Hands down my favorite Italian restaurant!,1,3.6,2021-01-08,1002,2088
657,6658,"That just SCREAMS ""LEGIT"" in my book...somethat's also pretty rare here in Vegas.",1,4.6,2021-06-27,1013,2015
658,6659,It was just not a fun experience.,1,4.8,2021-07-13,1001,2020
659,6660,The atmosphere was great with a lovely duo of violinists playing songs we requested.,1,2.8,2021-04-09,1008,2046
660,6661,"I personally love the hummus, pita, baklava, falafels and Baba Ganoush (it's amazing what they do with eggplant!).",1,4.6,2022-05-18,1004,2003
661,6662,"Very convenient, since we were staying at the MGM!",1,4.0,2021-06-25,1002,2084
662,6663,The owners are super friendly and the staff is courteous.,1,4.8,2022-05-23,1001,2076
663,6664,Both great!,1,2.6,2022-02-11,1004,2037
664,6665,Eclectic selection.,1,5.0,2021-03-04,1005,2017
665,6666,The sweet potato tots were good but the onion rings were perfection or as close as I have had.,1,4.6,2022-07-28,1008,2013
666,6667,The staff was very attentive.,1,5.0,2022-07-07,1001,2019
667,6668,And the chef was generous with his time (even came around twice so we can take pictures with him).,1,3.1,2021-11-18,1008,2062
668,6669,"The owner used to work at Nobu, so this place is really similar for half the price.",1,4.8,2022-11-08,1010,2083
669,6670,Google mediocre and I imagine Smashburger will pop up.,0,2.3,2022-10-13,1012,2059
670,6671,dont go here.,0,1.3,2021-07-30,1011,2042
671,6672,I promise they won't disappoint.,1,4.5,2021-12-21,1007,2033
672,6673,As a sushi lover avoid this place by all means.,0,1.3,2022-03-28,1008,2066
673,6674,What a great double cheeseburger!,1,3.8,2021-11-06,1003,2067
674,6675,Awesome service and food.,1,5.0,2021-12-07,1004,2025
675,6676,A fantastic neighborhood gem !!!,1,3.0,2022-02-15,1010,2004
676,6677,I can't wait to go back.,1,3.2,2021-06-12,1001,2016
677,6678,The plantains were the worst I've ever tasted.,0,2.1,2022-10-13,1012,2047
678,6679,It's a great place and I highly recommend it.,1,2.5,2022-07-04,1013,2044
679,6680,Service was slow and not attentive.,0,2.5,2022-05-02,1008,2029
680,6681,"I gave it 5 stars then, and I'm giving it 5 stars now.",1,4.7,2021-12-04,1007,2027
681,6682,Your staff spends more time talking to themselves than me.,0,1.3,2021-04-05,1002,2055
682,6683,Dessert: Panna Cotta was amazing.,1,3.5,2021-12-13,1006,2091
683,6684,"Very good food, great atmosphere.1",1,2.6,2021-10-21,1004,2026
684,6685,Damn good steak.,1,3.0,2022-04-09,1014,2018
685,6686,Total brunch fail.,0,2.2,2021-10-27,1003,2035
686,6687,"Prices are very reasonable, flavors are spot on, the sauce is home made, and the slaw is not drenched in mayo.",1,4.8,2022-08-13,1013,2097
687,6688,"The decor is nice, and the piano music soundtrack is pleasant.",1,3.4,2021-07-15,1003,2022
688,6689,The steak was amazing...rge fillet relleno was the best seafood plate i have ever had!,1,3.6,2021-12-16,1007,2077
689,6690,"Good food , good service .",1,4.0,2022-08-09,1013,2062
690,6691,It was absolutely amazing.,1,4.5,2021-07-16,1011,2041
691,6692,"I probably won't be back, to be honest.",0,2.4,2021-11-10,1014,2043
692,6693,will definitely be back!,1,3.3,2022-03-30,1006,2063
693,6694,The sergeant pepper beef sandwich with auju sauce is an excellent sandwich as well.,1,3.4,2021-07-19,1004,2060
694,6695,"Hawaiian Breeze, Mango Magic, and Pineapple Delight are the smoothies that I've tried so far and they're all good.",1,4.6,2021-08-16,1009,2096
695,6696,Went for lunch - service was slow.,0,2.4,2021-07-27,1008,2042
696,6697,"We had so much to say about the place before we walked in that he expected it to be amazing, but was quickly disappointed.",0,1.2,2021-03-29,1014,2046
697,6698,I was mortified.,0,2.3,2022-09-30,1008,2026
698,6699,"Needless to say, we will never be back here again.",0,2.1,2021-08-21,1005,2062
699,6700,"Anyways, The food was definitely not filling at all, and for the price you pay you should expect more.",0,1.6,2021-03-27,1010,2006
700,6701,"The chips that came out were dripping with grease, and mostly not edible.",0,2.3,2022-01-24,1007,2087
701,6702,I wasn't really impressed with Strip Steak.,0,1.9,2022-01-20,1007,2031
702,6703,Have been going since 2007 and every meal has been awesome!!,1,4.0,2022-01-30,1012,2045
703,6704,Our server was very nice and attentive as were the other serving staff.,1,4.8,2021-07-03,1004,2034
704,6705,The cashier was friendly and even brought the food out to me.,1,4.7,2021-11-16,1009,2089
705,6706,I work in the hospitality industry in Paradise Valley and have refrained from recommending Cibo any longer.,0,1.9,2022-04-02,1004,2064
706,6707,The atmosphere here is fun.,1,3.4,2022-01-17,1003,2022
707,6708,Would not recommend to others.,0,1.0,2021-11-15,1013,2036
708,6709,"Service is quick and even ""to go"" orders are just like we like it!",1,2.5,2021-04-04,1006,2041
709,6710,"I mean really, how do you get so famous for your fish and chips when it's so terrible!?!",0,1.1,2022-09-05,1005,2050
710,6711,"That said, our mouths and bellies were still quite pleased.",1,2.6,2021-08-30,1009,2056
711,6712,Not my thing.,0,1.9,2021-04-24,1011,2007
712,6713,2 Thumbs Up!!,1,5.0,2021-03-27,1010,2080
713,6714,If you are reading this please don't go there.,0,1.6,2021-11-21,1011,2095
714,6715,"I loved the grilled pizza, reminded me of legit Italian pizza.",1,3.9,2022-10-05,1008,2040
715,6716,Only Pros : Large seating area/ Nice bar area/ Great simple drink menu/ The BEST brick oven pizza with homemade dough!,1,3.9,2022-02-06,1004,2007
716,6717,They have a really nice atmosphere.,1,4.2,2021-06-30,1005,2058
717,6718,Tonight I had the Elk Filet special...and it sucked.,0,2.3,2021-05-06,1014,2068
718,6719,"After one bite, I was hooked.",1,3.4,2021-09-11,1013,2016
719,6720,We ordered some old classics and some new dishes after going there a few times and were sorely disappointed with everything.,0,2.4,2022-06-04,1005,2042
720,6721,"Cute, quaint, simple, honest.",1,4.8,2022-10-07,1004,2041
721,6722,The chicken was deliciously seasoned and had the perfect fry on the outside and moist chicken on the inside.,1,4.8,2021-08-21,1001,2067
722,6723,"The food was great as always, compliments to the chef.",1,4.9,2022-09-23,1005,2033
723,6724,Special thanks to Dylan T. for the recommendation on what to order :) All yummy for my tummy.,1,3.7,2022-08-15,1008,2012
724,6725,Awesome selection of beer.,1,2.6,2022-09-28,1010,2039
725,6726,Great food and awesome service!,1,3.2,2021-12-26,1004,2066
726,6727,"One nice thing was that they added gratuity on the bill since our party was larger than 6 or 8, and they didn't expect more tip than that.",1,3.6,2021-05-14,1010,2090
727,6728,A FLY was in my apple juice.. A FLY!!!!!!!!,0,2.1,2021-06-03,1003,2027
728,6729,The Han Nan Chicken was also very tasty.,1,3.4,2021-05-14,1011,2052
729,6730,"As for the service, I thought it was good.",1,3.2,2022-09-22,1012,2055
730,6731,"The food was barely lukewarm, so it must have been sitting waiting for the server to bring it out to us.",0,1.7,2022-11-15,1014,2073
731,6732,Ryan's Bar is definitely one Edinburgh establishment I won't be revisiting.,0,1.1,2021-09-26,1012,2092
732,6733,Nicest Chinese restaurant I've been in a while.,1,2.6,2021-12-21,1007,2074
733,6734,"Overall, I like there food and the service.",1,3.0,2021-05-21,1008,2061
734,6735,They also now serve Indian naan bread with hummus and some spicy pine nut sauce that was out of this world.,1,3.5,2021-01-02,1008,2075
735,6736,"Probably never coming back, and wouldn't recommend it.",0,1.4,2022-08-19,1010,2060
736,6737,"Friend's pasta -- also bad, he barely touched it.",0,1.8,2021-06-07,1015,2036
737,6738,"Try them in the airport to experience some tasty food and speedy, friendly service.",1,3.2,2022-11-06,1003,2003
738,6739,I love the decor with the Chinese calligraphy wall paper.,1,4.2,2022-01-20,1005,2013
739,6740,Never had anything to complain about here.,1,3.9,2022-08-02,1003,2070
740,6741,The restaurant is very clean and has a family restaurant feel to it.,1,3.8,2021-07-13,1004,2004
741,6742,It was way over fried.,0,2.5,2022-11-07,1007,2070
742,6743,I'm not sure how long we stood there but it was long enough for me to begin to feel awkwardly out of place.,0,1.2,2022-03-29,1007,2055
743,6744,"When I opened the sandwich, I was impressed, but not in a good way.",0,1.0,2021-04-10,1002,2002
744,6745,Will not be back!,0,1.3,2021-04-29,1013,2031
745,6746,There was a warm feeling with the service and I felt like their guest for a special treat.,1,3.1,2022-02-20,1010,2023
746,6747,An extensive menu provides lots of options for breakfast.,1,4.0,2021-08-27,1007,2023
747,6748,"I always order from the vegetarian menu during dinner, which has a wide array of options to choose from.",1,4.3,2022-05-25,1011,2048
748,6749,"I have watched their prices inflate, portions get smaller and management attitudes grow rapidly!",0,1.1,2022-06-20,1003,2017
749,6750,Wonderful lil tapas and the ambience made me feel all warm and fuzzy inside.,1,3.4,2022-07-06,1012,2050
750,6751,"I got to enjoy the seafood salad, with a fabulous vinegrette.",1,4.3,2021-08-19,1015,2034
751,6752,"The wontons were thin, not thick and chewy, almost melt in your mouth.",1,4.7,2021-08-17,1006,2013
752,6753,"Level 5 spicy was perfect, where spice didn't over-whelm the soup.",1,4.5,2021-10-14,1003,2057
753,6754,We were sat right on time and our server from the get go was FANTASTIC!,1,4.2,2022-06-09,1014,2029
754,6755,"Main thing I didn't enjoy is that the crowd is of older crowd, around mid 30s and up.",0,2.1,2022-09-26,1004,2088
755,6756,"When I'm on this side of town, this will definitely be a spot I'll hit up again!",1,3.2,2021-08-20,1008,2017
756,6757,I had to wait over 30 minutes to get my drink and longer to get 2 arepas.,0,2.4,2022-04-20,1011,2020
757,6758,This is a GREAT place to eat!,1,4.8,2021-01-06,1010,2017
758,6759,The jalapeno bacon is soooo good.,1,2.6,2022-03-31,1013,2013
759,6760,The service was poor and thats being nice.,0,1.5,2021-07-30,1004,2081
760,6761,"Food was good, service was good, Prices were good.",1,4.8,2022-02-26,1010,2082
761,6762,The place was not clean and the food oh so stale!,0,2.1,2022-01-11,1007,2069
762,6763,"The chicken dishes are OK, the beef is like shoe leather.",0,1.6,2022-07-02,1009,2062
763,6764,But the service was beyond bad.,0,1.7,2021-02-13,1012,2038
764,6765,"I'm so happy to be here!!!""",1,5.0,2021-11-19,1009,2035
765,6766,Tasted like dirt.,0,2.1,2021-09-21,1006,2019
766,6767,One of the few places in Phoenix that I would definately go back to again .,1,2.6,2021-11-16,1011,2051
767,6768,The block was amazing.,1,3.0,2021-02-21,1015,2026
768,6769,"It's close to my house, it's low-key, non-fancy, affordable prices, good food.",1,4.3,2022-02-16,1001,2007
769,6770,* Both the Hot & Sour & the Egg Flower Soups were absolutely 5 Stars!,1,3.8,2021-09-29,1013,2009
770,6771,My sashimi was poor quality being soggy and tasteless.,0,2.3,2021-08-08,1011,2010
771,6772,Great time - family dinner on a Sunday night.,1,2.9,2021-02-04,1010,2069
772,6773,"the food is not tasty at all, not to say its ""real traditional Hunan style"".",0,2.0,2021-01-15,1014,2080
773,6774,"What did bother me, was the slow service.",0,1.2,2022-06-21,1002,2021
774,6775,The flair bartenders are absolutely amazing!,1,3.0,2021-07-22,1007,2002
775,6776,Their frozen margaritas are WAY too sugary for my taste.,0,1.1,2021-10-03,1012,2085
776,6777,These were so good we ordered them twice.,1,4.4,2021-09-07,1004,2009
777,6778,So in a nutshell: 1) The restaraunt smells like a combination of a dirty fish market and a sewer.,0,1.0,2022-07-29,1004,2056
778,6779,My girlfriend's veal was very bad.,0,1.2,2022-10-05,1009,2085
779,6780,"Unfortunately, it was not good.",0,1.3,2021-12-10,1007,2035
780,6781,I had a pretty satifying experience.,1,4.5,2022-06-13,1010,2091
781,6782,Join the club and get awesome offers via email.,1,3.1,2022-09-11,1011,2085
782,6783,"Perfect for someone (me) who only likes beer ice cold, or in this case, even colder.",1,4.0,2022-02-15,1007,2030
783,6784,Bland and flavorless is a good way of describing the barely tepid meat.,0,2.3,2022-05-14,1004,2058
784,6785,"The chains, which I'm no fan of, beat this place easily.",0,1.3,2022-08-01,1004,2057
785,6786,The nachos are a MUST HAVE!,1,3.4,2022-01-15,1014,2046
786,6787,We will not be coming back.,0,1.3,2021-06-19,1003,2097
787,6788,"I don't have very many words to say about this place, but it does everything pretty well.",1,3.7,2021-06-28,1012,2093
788,6789,"The staff is super nice and very quick even with the crazy crowds of the downtown juries, lawyers, and court staff.",1,4.6,2022-08-04,1007,2088
789,6790,"Great atmosphere, friendly and fast service.",1,3.4,2021-01-08,1014,2085
790,6791,When I received my Pita it was huge it did have a lot of meat in it so thumbs up there.,1,4.8,2022-05-31,1012,2008
791,6792,Once your food arrives it's meh.,0,1.7,2022-09-04,1008,2016
792,6793,Paying $7.85 for a hot dog and fries that looks like it came out of a kid's meal at the Wienerschnitzel is not my idea of a good meal.,0,1.1,2022-04-11,1014,2043
793,6794,The classic Maine Lobster Roll was fantastic.,1,2.5,2022-09-17,1008,2080
794,6795,"My brother in law who works at the mall ate here same day, and guess what he was sick all night too.",0,2.2,2021-03-07,1005,2014
795,6796,So good I am going to have to review this place twice - once hereas a tribute to the place and once as a tribute to an event held here last night.,1,3.0,2021-09-14,1008,2042
796,6797,"The chips and salsa were really good, the salsa was very fresh.",1,4.4,2022-02-04,1006,2094
797,6798,This place is great!!!!!!!!!!!!!!,1,3.9,2022-08-06,1002,2085
798,6799,Mediocre food.,0,1.3,2022-03-13,1009,2047
799,6800,Once you get inside you'll be impressed with the place.,1,3.9,2021-03-06,1006,2055
800,6801,I'm super pissd.,0,2.2,2022-07-27,1007,2032
801,6802,And service was super friendly.,1,3.8,2021-08-12,1004,2043
802,6803,Why are these sad little vegetables so overcooked?,0,2.3,2021-12-21,1005,2094
803,6804,This place was such a nice surprise!,1,4.6,2021-09-07,1010,2058
804,6805,They were golden-crispy and delicious.,1,4.5,2022-01-28,1001,2017
805,6806,"I had high hopes for this place since the burgers are cooked over a charcoal grill, but unfortunately the taste fell flat, way flat.",0,2.0,2021-07-20,1006,2087
806,6807,I could eat their bruschetta all day it is devine.,1,5.0,2022-11-11,1007,2048
807,6808,Not a single employee came out to see if we were OK or even needed a water refill once they finally served us our food.,0,1.7,2021-05-10,1011,2011
808,6809,"Lastly, the mozzarella sticks, they were the best thing we ordered.",1,3.7,2021-05-26,1015,2097
809,6810,"The first time I ever came here I had an amazing experience, I still tell people how awesome the duck was.",1,3.7,2021-05-12,1006,2007
810,6811,The server was very negligent of our needs and made us feel very unwelcome... I would not suggest this place!,0,2.3,2022-05-25,1002,2024
811,6812,The service was terrible though.,0,1.6,2022-05-23,1008,2024
812,6813,"This place is overpriced, not consistent with their boba, and it really is OVERPRICED!",0,2.2,2021-07-29,1002,2079
813,6814,It was packed!!,0,2.1,2022-02-28,1006,2069
814,6815,I love this place.,1,3.9,2022-10-29,1015,2078
815,6816,I can say that the desserts were yummy.,1,2.9,2021-07-13,1003,2016
816,6817,The food was terrible.,0,1.6,2022-03-21,1009,2016
817,6818,The seasonal fruit was fresh white peach puree.,1,3.2,2022-10-26,1006,2090
818,6819,It kept getting worse and worse so now I'm officially done.,0,1.7,2021-10-07,1004,2048
819,6820,This place should honestly be blown up.,0,2.0,2021-12-10,1009,2027
820,6821,But I definitely would not eat here again.,0,1.4,2022-01-08,1001,2067
821,6822,Do not waste your money here!,0,1.1,2021-08-01,1012,2031
822,6823,I love that they put their food in nice plastic containers as opposed to cramming it in little paper takeout boxes.,1,4.7,2021-09-01,1001,2008
823,6824,The crêpe was delicate and thin and moist.,1,4.5,2022-10-12,1013,2047
824,6825,Awful service.,0,1.9,2022-09-10,1005,2079
825,6826,Won't ever go here again.,0,1.7,2021-02-22,1001,2002
826,6827,Food quality has been horrible.,0,1.6,2022-09-14,1004,2039
827,6828,For that price I can think of a few place I would have much rather gone.,0,1.8,2021-03-24,1012,2036
828,6829,The service here is fair at best.,0,2.2,2022-06-28,1014,2002
829,6830,"I do love sushi, but I found Kabuki to be over-priced, over-hip and under-services.",0,2.0,2021-10-12,1006,2079
830,6831,Do yourself a favor and stay away from this dish.,0,1.2,2021-03-21,1005,2080
831,6832,Very poor service.,0,2.5,2021-12-26,1012,2048
832,6833,No one at the table thought the food was above average or worth the wait that we had for it.,0,1.2,2021-01-11,1009,2095
833,6834,"Best service and food ever, Maria our server was so good and friendly she made our day.",1,3.7,2021-02-24,1015,2016
834,6835,They were excellent.,1,3.4,2021-02-10,1003,2075
835,6836,I paid the bill but did not tip because I felt the server did a terrible job.,0,1.9,2021-04-25,1008,2091
836,6837,Just had lunch here and had a great experience.,1,4.8,2021-01-31,1012,2028
837,6838,I have never had such bland food which surprised me considering the article we read focused so much on their spices and flavor.,0,1.1,2022-07-01,1009,2030
838,6839,Food is way overpriced and portions are fucking small.,0,1.7,2021-01-09,1011,2099
839,6840,I recently tried Caballero's and I have been back every week since!,1,4.0,2022-07-02,1013,2042
840,6841,"for 40 bucks a head, i really expect better food.",0,2.1,2022-11-13,1009,2023
841,6842,The food came out at a good pace.,1,2.6,2022-04-25,1009,2097
842,6843,"I ate there twice on my last visit, and especially enjoyed the salmon salad.",1,3.2,2022-10-29,1004,2077
843,6844,I won't be back.,0,2.1,2022-09-14,1003,2019
844,6845,We could not believe how dirty the oysters were!,0,1.5,2022-05-18,1003,2082
845,6846,This place deserves no stars.,0,1.5,2021-11-30,1005,2042
846,6847,I would not recommend this place.,0,2.5,2022-03-14,1009,2026
847,6848,"In fact I'm going to round up to 4 stars, just because she was so awesome.",1,2.9,2021-11-03,1006,2081
848,6849,"To my disbelief, each dish qualified as the worst version of these foods I have ever tasted.",0,1.3,2021-08-21,1003,2004
849,6850,"Bad day or not, I have a very low tolerance for rude customer service people, it is your job to be nice and polite, wash dishes otherwise!!",0,1.8,2022-02-07,1004,2098
850,6851,the potatoes were great and so was the biscuit.,1,3.7,2021-09-15,1005,2027
851,6852,I probably would not go here again.,0,1.1,2022-02-05,1007,2030
852,6853,So flavorful and has just the perfect amount of heat.,1,4.7,2021-10-21,1001,2054
853,6854,The price is reasonable and the service is great.,1,3.2,2021-04-22,1004,2044
854,6855,"The Wife hated her meal (coconut shrimp), and our friends really did not enjoy their meals, either.",0,2.1,2021-08-05,1002,2005
855,6856,My fella got the huevos rancheros and they didn't look too appealing.,0,2.2,2022-09-26,1012,2078
856,6857,"Went in for happy hour, great list of wines.",1,2.6,2021-08-05,1014,2084
857,6858,Some may say this buffet is pricey but I think you get what you pay for and this place you are getting quite a lot!,1,4.8,2021-03-30,1002,2056
858,6859,I probably won't be coming back here.,0,2.5,2022-02-24,1009,2006
859,6860,Worst food/service I've had in a while.,0,1.1,2021-05-20,1013,2087
860,6861,"This place is pretty good, nice little vibe in the restaurant.",1,4.1,2021-12-22,1001,2031
861,6862,Talk about great customer service of course we will be back.,1,3.3,2021-05-24,1002,2034
862,6863,"Hot dishes are not hot, cold dishes are close to room temp.I watched staff prepare food with BARE HANDS, no gloves.Everything is deep fried in oil.",0,1.5,2021-06-09,1003,2095
863,6864,I love their fries and their beans.,1,3.7,2021-10-03,1007,2026
864,6865,Always a pleasure dealing with him.,1,4.4,2022-09-14,1012,2044
865,6866,"They have a plethora of salads and sandwiches, and everything I've tried gets my seal of approval.",1,3.7,2021-10-10,1007,2024
866,6867,This place is awesome if you want something light and healthy during the summer.,1,3.0,2022-11-09,1015,2036
867,6868,"For sushi on the Strip, this is the place to go.",1,4.3,2022-07-31,1010,2098
868,6869,"The service was great, even the manager came and helped with our table.",1,4.2,2022-05-03,1011,2036
869,6870,The feel of the dining room was more college cooking course than high class dining and the service was slow at best.,0,1.2,2021-09-09,1014,2019
870,6871,"I started this review with two stars, but I'm editing it to give it only one.",0,2.4,2022-09-17,1005,2072
871,6872,this is the worst sushi i have ever eat besides Costco's.,0,1.1,2021-03-06,1002,2011
872,6873,"All in all an excellent restaurant highlighted by great service, a unique menu, and a beautiful setting.",1,3.9,2021-03-28,1007,2010
873,6874,My boyfriend and i sat at the bar and had a completely delightful experience.,1,2.7,2021-02-04,1010,2015
874,6875,Weird vibe from owners.,0,1.2,2021-11-24,1002,2052
875,6876,There was hardly any meat.,0,1.1,2022-05-13,1012,2039
876,6877,I've had better bagels from the grocery store.,0,2.0,2021-06-16,1004,2082
877,6878,Go To Place for Gyros.,1,4.6,2022-07-03,1013,2062
878,6879,"I love the owner/chef, his one authentic Japanese cool dude!",1,3.0,2022-03-15,1008,2070
879,6880,"Now the burgers aren't as good, the pizza which used to be amazing is doughy and flavorless.",0,1.9,2022-01-31,1008,2084
880,6881,I found a six inch long piece of wire in my salsa.,0,1.5,2022-09-05,1001,2021
881,6882,"The service was terrible, food was mediocre.",0,1.7,2021-04-21,1006,2038
882,6883,We definately enjoyed ourselves.,1,3.3,2021-12-27,1002,2027
883,6884,I ordered Albondigas soup - which was just warm - and tasted like tomato soup with frozen meatballs.,0,1.6,2022-02-24,1013,2021
884,6885,"On three different occasions I asked for well done or medium well, and all three times I got the bloodiest piece of meat on my plate.",0,1.2,2022-09-16,1001,2002
885,6886,I had about two bites and refused to eat anymore.,0,2.0,2021-09-26,1011,2022
886,6887,The service was extremely slow.,0,1.2,2021-11-13,1014,2095
887,6888,"After 20 minutes wait, I got a table.",0,2.3,2022-09-21,1001,2007
888,6889,Seriously killer hot chai latte.,1,3.9,2021-05-07,1004,2070
889,6890,"No allergy warnings on the menu, and the waitress had absolutely no clue as to which meals did or did not contain peanuts.",0,1.7,2022-09-05,1005,2089
890,6891,My boyfriend tried the Mediterranean Chicken Salad and fell in love.,1,4.4,2021-03-06,1012,2010
891,6892,Their rotating beers on tap is also a highlight of this place.,1,4.6,2021-03-08,1014,2089
892,6893,Pricing is a bit of a concern at Mellow Mushroom.,0,1.4,2021-09-08,1008,2008
893,6894,Worst Thai ever.,0,2.2,2021-06-18,1011,2041
894,6895,If you stay in Vegas you must get breakfast here at least once.,1,3.9,2021-04-09,1012,2075
895,6896,I want to first say our server was great and we had perfect service.,1,4.3,2022-05-16,1007,2082
896,6897,The pizza selections are good.,1,2.9,2021-04-18,1011,2075
897,6898,"I had strawberry tea, which was good.",1,2.8,2021-06-07,1004,2032
898,6899,Highly unprofessional and rude to a loyal patron!,0,2.3,2021-08-26,1006,2061
899,6900,"Overall, a great experience.",1,3.1,2021-10-08,1005,2014
900,6901,Spend your money elsewhere.,0,1.9,2022-09-27,1003,2054
901,6902,Their regular toasted bread was equally satisfying with the occasional pats of butter... Mmmm...!,1,4.5,2021-12-03,1006,2017
902,6903,The Buffet at Bellagio was far from what I anticipated.,0,2.1,2021-03-26,1003,2096
903,6904,"And the drinks are WEAK, people!",0,1.0,2021-12-26,1006,2019
904,6905,-My order was not correct.,0,1.5,2022-07-31,1014,2034
905,6906,"Also, I feel like the chips are bought, not made in house.",0,2.0,2022-08-30,1011,2033
906,6907,After the disappointing dinner we went elsewhere for dessert.,0,2.4,2022-06-01,1008,2059
907,6908,The chips and sals a here is amazing!!!!!!!!!!!!!!!!!!!,1,5.0,2022-05-29,1011,2036
908,6909,We won't be returning.,0,1.7,2021-10-05,1015,2029
909,6910,This is my new fav Vegas buffet spot.,1,4.9,2021-11-03,1005,2072
910,6911,I seriously cannot believe that the owner has so many unexperienced employees that all are running around like chickens with their heads cut off.,0,2.1,2022-03-18,1014,2067
911,6912,"Very, very sad.",0,2.1,2021-08-08,1006,2024
912,6913,"i felt insulted and disrespected, how could you talk and judge another human being like that?",0,1.3,2021-03-17,1012,2083
913,6914,"How can you call yourself a steakhouse if you can't properly cook a steak, I don't understand!",0,1.8,2021-10-04,1015,2003
914,6915,I'm not impressed with the concept or the food.,0,1.8,2021-04-18,1011,2057
915,6916,The only thing I wasn't too crazy about was their guacamole as I don't like it puréed.,0,2.4,2021-02-02,1007,2022
916,6917,"There is really nothing for me at postinos, hope your experience is better",0,1.1,2021-03-22,1001,2046
917,6918,I got food poisoning here at the buffet.,0,2.1,2022-06-22,1015,2002
918,6919,They brought a fresh batch of fries and I was thinking yay something warm but no!,0,2.1,2021-08-22,1007,2040
919,6920,"What SHOULD have been a hilarious, yummy Christmas Eve dinner to remember was the biggest fail of the entire trip for us.",0,1.4,2022-03-04,1015,2072
920,6921,"Needless to say, I won't be going back anytime soon.",0,1.7,2021-11-01,1011,2039
921,6922,This place is disgusting!,0,1.6,2021-09-13,1015,2022
922,6923,"Every time I eat here, I see caring teamwork to a professional degree.",1,4.2,2021-09-08,1001,2089
923,6924,The RI style calamari was a joke.,0,1.5,2022-05-08,1009,2018
924,6925,"However, there was so much garlic in the fondue, it was barely edible.",0,1.6,2022-03-08,1005,2028
925,6926,"I could barely stomach the meal, but didn't complain because it was a business lunch.",0,1.1,2021-08-03,1010,2013
926,6927,"It was so bad, I had lost the heart to finish it.",0,2.1,2021-12-24,1014,2072
927,6928,It also took her forever to bring us the check when we asked for it.,0,1.6,2022-08-03,1002,2059
928,6929,We aren't ones to make a scene at restaurants but I just don't get it...definitely lost the love after this one!,0,2.5,2021-12-22,1001,2056
929,6930,Disappointing experience.,0,1.7,2022-08-05,1010,2068
930,6931,"The food is about on par with Denny's, which is to say, not good at all.",0,1.7,2022-02-18,1005,2003
931,6932,"If you want to wait for mediocre food and downright terrible service, then this is the place for you.",0,2.0,2021-06-25,1006,2001
932,6933,WAAAAAAyyyyyyyyyy over rated is all I am saying.,0,2.1,2021-12-21,1008,2021
